Producto, Volumen mtro3
1823,0.00449
1824,0.05936
1825,0.001
1826,0.02298751
1827,0.526842
1828,0.013735
1829,0.007449
1830,0.0009568
1831,1.17908956
1832,0.028059
1833,0.013034
1834,0.015786
1835,0.028782
1836,1.56427
1837,0.006222
1838,0.003583
1839,0.00105
1840,0.004623
1841,0.029561
1842,0.018925
1843,0.000266
1844,0.001826
1845,0.0001
1846,0.0001
1847,0.00214414
1848,0.62437233
1849,0.7943
1850,0.00288
1851,0.0035606
1852,0.01
1853,0.06218105
1854,0.01
1855,0.001125
1856,0.0009539
1857,0.00642
1858,0.0045
1859,0.107047
1860,0.006904
1861,0.001
1862,1.83
1863,0.0009568
1864,0.282558
1865,0.01
1866,0.00829818
1867,0.27
1868,0.001
1869,0.026416
1870,0.172
1871,0.00093183
1872,0.00056
1873,0.54717
1874,0.002636
1875,0.001125
1876,0.00383189
1877,0.163511
1878,0.000298
1879,0.001125
1880,0.000792
1881,0.0001
1882,0.009155
1883,0.301999
1884,0.005324
1885,0.000266
1886,0.06180017
1887,0.0001
1888,0.0009568
1889,0.020912
1890,0.10884
1891,0.0062613
1892,0.04
1893,0.01
1894,0.0009568
1895,0.0011433
1896,0.21735
1897,0.000603
1898,3.79e-06
1899,0.006222
1900,0.001125
1901,0.007783
1902,0.000456
1903,0.00712
1904,0.002956
1905,0.723
1906,0.001
1907,0.001125
1908,0.009683
1909,0.00052922
1910,0.02145
1911,0.00642
1912,0.00054
1913,0.02987
1914,0.22
1915,0.029341
1916,0.00642
1917,0.040125
1918,0.1789
1919,0.000646
1920,0.00029034
1921,0.006235
1922,1.68e-05
1923,0.008012
1924,0.03127
1925,2.356
1926,0.0009958
1927,0.0009568
1928,0.01111834
1929,0.003914
1930,0.002975
1931,0.0493
1932,0.285673
1933,0.000322
1934,0.00054033
1935,1.25754929
1936,5.81e-06
1937,0.02
1938,0.0001
1939,0.00056
1940,0.001597
1941,0.001252
1942,0.000611
1943,0.0009568
1944,0.043661
1945,1e-06
1946,0.01795
1947,1.29
1948,0.134097
1949,0.00105
1950,0.007783
1951,0.0002
1952,0.0114272
1953,1.181
1954,0.30705
1955,0.0009568
1956,0.019
1957,0.13395791
1958,0.001125
1959,0.163511
1960,0.1226
1961,0.0009568
1962,0.05936
1963,0.055
1964,0.028782
1965,0.000132
1966,0.375984
1967,2.4e-05
1968,1.8e-05
1969,0.001125
1970,0.116989
1971,0.107047
1972,0.00049945
1973,0.01440517
1974,0.001
1975,0.000315
1976,0.001826
1977,0.000474
1978,0.109
1979,0.014088
1980,0.022289
1981,0.3325
1982,0.3885
1983,0.39166253
1984,0.0009568
1985,1.81
1986,0.002747
1987,1e-06
1988,0.0009568
1989,0.00164
1990,0.000792
1991,0.0009568
1992,0.001372
1993,0.094
1994,0.055245
1995,0.00495
1996,0.0066283
1997,1.179
1998,0.001637
1999,0.000852
2000,0.007449
2001,0.001
2002,0.001597
2003,0.9363
2004,0.011231
2005,0.06184496
2006,0.05
2007,0.000373
2008,0.000611
2009,6.135e-05
2010,0.000611
2011,0.0001
2012,0.001261
2013,5.81e-06
2014,0.0163
2015,0.00036221
2016,0.01842676
2017,0.055
2018,0.031977
2019,0.57174
2020,0.028782
2021,0.0015
2022,0.020912
2023,0.013735
2024,0.020121
2025,0.260025
2026,0.000603
2027,0.00288
2028,0.000792
2029,0.00116481
2030,0.000298
2031,0.0321
2032,0.002755
2033,0.018076
2034,0.00836071
2035,0.00099773
2036,0.055
2037,0.563538
2038,0.00093183
2039,0.007918
2040,0.00054
2041,0.006904
2042,0.060912
2043,0.003914
2044,0.000456
2045,0.05936
2046,0.00214414
2047,0.000603
2048,0.011231
2049,0.020121
2050,0.0001
2051,0.020912
2052,0.214957
2053,0.01
2054,6.75e-06
2055,0.004511
2056,0.0009568
2057,0.214957
2058,0.1056
2059,0.000611
2060,0.05
2061,0.02
2062,0.001
2063,0.00094812
2064,0.3854965
2065,0.001235
2066,0.006185
2067,0.013034
2068,0.0009958
2069,0.39166253
2070,0.1056
2071,0.034904
2072,0.017281
2073,0.0007091
2074,0.000852
2075,0.9363
2076,0.001
2077,0.67973333
2078,0.0009568
2079,0.39166253
2080,0.00054
2081,0.00052
2082,0.01440517
2083,5.08e-06
2084,0.004361
2085,0.001
2086,0.0009568
2087,0.00094812
2088,0.0009568
2089,0.05
2090,0.02
2091,1.276e-05
2092,0.086225
2093,0.08764034
2094,0.00642
2095,0.000704
2096,0.055245
2097,0.022503
2098,0.00449
2099,0.0493
2100,0.00011827
2101,0.00056
2102,0.723
2103,0.0460025
2104,0.000785
2105,0.001
2106,0.00036
2107,0.000611
2108,0.001
2109,0.002568
2110,0.00712
2111,1.276e-05
2112,0.00054
2113,0.0009539
2114,0.0009568
2115,0.08993931
2116,0.001125
2117,0.0009568
2118,0.001125
2119,0.020351
2120,0.006235
2121,0.11
2122,0.0009568
2123,0.066151
2124,0.0009568
2125,0.00383189
2126,0.26325
2127,0.006755
2128,0.001
2129,3.79e-06
2130,0.000646
2131,0.001125
2132,0.00214414
2133,0.014321
2134,0.39166253
2135,0.1395
2136,0.24
2137,0.002568
2138,0.0035158
2139,0.001
2140,0.0009539
2141,0.00712041
2142,0.00296
2143,0.08993931
2144,0.001125
2145,0.0009958
2146,0.003868
2147,0.0001
2148,0.001125
2149,0.08797584
2150,0.107047
2151,0.0070502
2152,0.001125
2153,0.0024371
2154,0.031977
2155,0.000298
2156,0.00054033
2157,0.00829818
2158,0.03729639
2159,0.086225
2160,0.000132
2161,0.077204
2162,0.000646
2163,0.214957
2164,0.00112
2165,0.006222
2166,7.31e-06
2167,0.00054
2168,1.276e-05
2169,0.0009568
2170,0.134097
2171,0.082965
2172,0.0009568
2173,0.00214414
2174,0.0702768
2175,0.055245
2176,0.055245
2177,0.00105
2178,1.376
2179,0.0009568
2180,0.0009539
2181,0.00094812
2182,0.0009568
2183,7.78e-05
2184,0.05936
2185,0.00992
2186,0.0009568
2187,1.46035
2188,0.00635619
2189,0.57174
2190,0.001
2191,0.00055037
2192,0.000315
2193,0.00214414
2194,0.071824
2195,0.002007
2196,0.01
2197,0.06
2198,0.141674
2199,0.001125
2200,0.00642
2201,0.001
2202,0.00863
2203,0.056766
2204,0.00036221
2205,0.103
2206,0.002956
2207,0.00056
2208,0.02
2209,0.0009323
2210,0.000426
2211,0.176
2212,0.000601
2213,0.05415562
2214,0.001
2215,0.05415562
2216,0.0009568
2217,0.00094812
2218,0.0009568
2219,0.356409
2220,0.03312
2221,0.00383189
2222,0.13395791
2223,0.006904
2224,0.0505
2225,0.028782
2226,0.0009568
2227,0.025238
2228,0.06
2229,0.001
2230,0.001826
2231,0.134097
2232,0.01842676
2233,0.00214414
2234,0.33281697
2235,6e-05
2236,0.00083164
2237,0.031977
2238,3.4e-05
2239,0.0296
2240,0.3325
2241,0.3325
2242,0.028782
2243,0.31
2244,0.05
2245,0.000603
2246,0.08797584
2247,0.67774
2248,0.0001
2249,0.62437233
2250,0.000603
2251,0.214957
2252,0.134097
2253,0.071824
2254,0.172
2255,0.0009568
2256,0.00288
2257,0.0051143
2258,1.1983904
2259,0.028782
2260,0.00054
2261,0.0009568
2262,0.028782
2263,8.75e-06
2264,0.025564
2265,0.003365
2266,0.056515
2267,0.0051143
2268,0.000852
2269,0.001
2270,0.57174
2271,0.343217
2272,0.1182
2273,3e-05
2274,0.017668
2275,1.02375
2276,0.004509
2277,0.001056
2278,0.00408
2279,0.00094812
2280,0.001
2281,1.179
2282,0.008924
2283,0.0009568
2284,0.025238
2285,0.0009568
2286,0.0436
2287,0.010574
2288,0.0024371
2289,0.004995
2290,0.001
2291,3.38
2292,0.002956
2293,0.00029034
2294,0.00015121
2295,1.379e-05
2296,0.001
2297,0.001
2298,0.000646
2299,0.006222
2300,0.553696
2301,0.0009539
2302,0.0009568
2303,0.020121
2304,0.001235
2305,0.00053854
2306,0.00345244
2307,0.0012279
2308,0.00054
2309,0.0364
2310,0.03312
2311,7.423e-05
2312,0.01
2313,0.002956
2314,0.0009568
2315,0.15
2316,0.055
2317,0.006222
2318,0.08
2319,0.30598365
2320,0.0192
2321,0.0009568
2322,8.75e-06
2323,0.00285845
2324,0.0010908
2325,0.10494707
2326,0.655312
2327,0.00057302
2328,0.02671
2329,0.3
2330,1.46035
2331,0.055245
2332,0.00214414
2333,0.00094812
2334,0.006235
2335,0.0009
2336,0.282558
2337,0.066151
2338,0.000389
2339,0.029341
2340,0.0001
2341,0.05756391
2342,3e-05
2343,0.000611
2344,0.000603
2345,0.031977
2346,0.000988
2347,0.2293869
2348,0.008054
2349,0.003985
2350,0.134097
2351,0.031977
2352,1.12
2353,0.01
2354,0.028782
2355,0.025238
2356,7.64e-06
2357,0.163511
2358,0.0009568
2359,0.43168
2360,0.001242
2361,0.0009568
2362,0.00214414
2363,0.013034
2364,0.00061861
2365,6.75e-06
2366,0.006222
2367,0.08993931
2368,0.052
2369,0.00052922
2370,0.1226
2371,0.020501
2372,0.001125
2373,0.02122
2374,0.323015
2375,0.30705
2376,0.7637
2377,0.006222
2378,0.02980757
2379,1e-06
2380,0.006893
2381,0.000603
2382,0.055245
2383,0.00056
2384,0.06218105
2385,0.006235
2386,0.020121
2387,0.0170786
2388,0.01889019
2389,0.053006
2390,0.00112
2391,0.0018847
2392,1e-05
2393,0.18593
2394,0.25126
2395,0.0460025
2396,0.09
2397,0.22048779
2398,3.4e-05
2399,0.000611
2400,0.39166253
2401,0.0009958
2402,0.30598365
2403,0.19
2404,0.006235
2405,0.020335
2406,0.009155
2407,0.093329
2408,0.00093183
2409,0.001
2410,0.001
2411,0.006904
2412,5e-06
2413,0.001125
2414,0.001
2415,0.00093183
2416,1.46035
2417,1.0488
2418,0.020912
2419,0.45
2420,0.1895
2421,0.001
2422,0.004752
2423,0.055
2424,0.0009568
2425,0.0015
2426,0.21735
2427,0.25126
2428,0.01653
2429,0.0009568
2430,0.266527
2431,0.0011
2432,0.234
2433,0.001125
2434,0.3674
2435,0.001
2436,0.013735
2437,0.0035158
2438,0.0009568
2439,0.3
2440,0.0009958
2441,0.0009568
2442,0.1241
2443,0.006893
2444,0.055245
2445,0.00053854
2446,0.00035347
2447,0.24
2448,0.007918
2449,0.019
2450,0.0009539
2451,0.004511
2452,0.0009323
2453,0.27
2454,0.372356
2455,0.053006
2456,0.001
2457,0.00015121
2458,0.00054033
2459,1.81
2460,0.000456
2461,7.423e-05
2462,0.0009568
2463,0.001
2464,0.00021
2465,0.05145
2466,0.21735
2467,1.35e-05
2468,0.001
2469,0.055245
2470,0.05936
2471,0.03728076
2472,0.00105
2473,0.00056
2474,0.0014112
2475,0.0436
2476,0.0009568
2477,1.46259
2478,1.308
2479,0.006235
2480,0.02122
2481,7.2e-05
2482,0.0009568
2483,0.0263
2484,0.00816903
2485,0.000792
2486,0.00214414
2487,0.00105
2488,0.05936
2489,0.375984
2490,0.02671
2491,0.00052
2492,0.0791
2493,0.00094812
2494,0.0436
2495,0.006222
2496,0.0001
2497,0.020121
2498,0.001125
2499,0.008924
2500,0.9208
2501,0.0009958
2502,0.07
2503,0.134097
2504,0.0035606
2505,0.04169
2506,0.02298751
2507,0.00054
2508,0.001261
2509,0.001
2510,0.052
2511,0.001125
2512,0.0001
2513,0.0062613
2514,6e-06
2515,0.006222
2516,0.000389
2517,0.0033827
2518,5e-06
2519,0.001125
2520,0.02987
2521,0.002568
2522,0.006157
2523,0.021026
2524,0.0114272
2525,0.001125
2526,0.000611
2527,0.0170786
2528,0.0009568
2529,0.000456
2530,0.022289
2531,0.0004
2532,0.0001
2533,0.001125
2534,0.0015
2535,0.4205
2536,0.4205
2537,0.0225
2538,0.000413
2539,0.234
2540,6.75e-06
2541,0.020335
2542,0.0001
2543,0.0009568
2544,0.00438691
2545,0.0038214
2546,6.135e-05
2547,7.2e-05
2548,0.0009568
2549,0.002554
2550,0.006904
2551,0.485998
2552,0.001395
2553,0.00054
2554,5.299e-05
2555,0.000474
2556,0.08
2557,0.0009568
2558,0.0009568
2559,0.0873
2560,3e-05
2561,0.31569
2562,0.57174
2563,0.039855
2564,0.0009568
2565,0.043661
2566,0.004511
2567,0.0062613
2568,0.0001
2569,0.1277
2570,0.0009568
2571,0.0009568
2572,0.0009568
2573,0.17304
2574,0.0009958
2575,0.001899
2576,0.01032407
2577,0.0009568
2578,0.002856
2579,0.001841
2580,0.001261
2581,0.233825
2582,0.43168
2583,1.276e-05
2584,0.14
2585,0.071824
2586,0.744205
2587,0.0768
2588,0.094
2589,0.001
2590,1.6028
2591,0.007427
2592,0.0009323
2593,0.27216
2594,0.01
2595,0.0010599
2596,0.01
2597,0.01
2598,0.0009568
2599,0.053006
2600,0.002793
2601,5.08e-06
2602,0.001125
2603,0.7637
2604,0.08365935
2605,0.0001
2606,0.343217
2607,0.001125
2608,0.12647704
2609,0.003914
2610,0.1226
2611,0.00037816
2612,0.0009539
2613,0.0009568
2614,1.46035
2615,0.205264
2616,0.2248
2617,0.282558
2618,0.00056
2619,0.000603
2620,0.0009568
2621,1.276e-05
2622,0.00112
2623,0.114
2624,0.60225
2625,0.00449
2626,0.0001
2627,0.000672
2628,0.0005625
2629,1.382013
2630,0.00061861
2631,0.001
2632,0.00011827
2633,0.0045
2634,0.003434
2635,0.001125
2636,0.0005428
2637,5.842e-05
2638,0.001
2639,0.001235
2640,0.007159
2641,0.036828
2642,1.12
2643,0.00036
2644,0.00056
2645,0.027193
2646,0.000132
2647,0.025238
2648,0.056515
2649,0.04
2650,0.0009568
2651,0.00391763
2652,0.000181
2653,0.0170786
2654,7.33e-06
2655,0.0009568
2656,0.0009539
2657,0.00054
2658,0.0009958
2659,0.006235
2660,0.223125
2661,0.1277
2662,0.00296
2663,0.0009568
2664,0.001
2665,0.050509
2666,0.003772
2667,0.0104705
2668,0.0170786
2669,0.0009568
2670,0.007783
2671,0.253318
2672,0.000456
2673,0.001125
2674,0.497666
2675,0.007159
2676,0.1241
2677,0.134097
2678,0.00054033
2679,0.0062613
2680,0.0001
2681,5e-06
2682,0.04
2683,0.007783
2684,0.020335
2685,0.00345244
2686,0.050449
2687,0.7943
2688,0.000646
2689,0.07942
2690,0.253318
2691,0.001
2692,0.0001
2693,0.025238
2694,0.029526
2695,0.0009958
2696,0.008924
2697,0.0009568
2698,0.0004
2699,7.423e-05
2700,0.006235
2701,0.0009958
2702,0.001261
2703,0.001125
2704,0.001344
2705,0.00061861
2706,0.0009568
2707,0.070148
2708,0.2248
2709,0.026416
2710,0.002997
2711,0.011129
2712,0.0035158
2713,0.001
2714,1.2356
2715,0.00057134
2716,0.056515
2717,0.071824
2718,0.001
2719,0.001
2720,0.141674
2721,0.020912
2722,0.001
2723,0.0035606
2724,0.007159
2725,0.000322
2726,0.038818
2727,0.10649221
2728,0.004
2729,0.006222
2730,0.019193
2731,0.0001
2732,0.000181
2733,0.0062613
2734,0.62437233
2735,5.08e-06
2736,1.379e-05
2737,0.000266
2738,0.001125
2739,0.002956
2740,0.0062613
2741,0.01111834
2742,2.86e-05
2743,0.001
2744,0.011648
2745,0.223125
2746,0.282558
2747,0.0009568
2748,0.028782
2749,0.009683
2750,0.04
2751,0.0009568
2752,0.0009568
2753,0.00516
2754,0.28865747
2755,0.006222
2756,0.0009568
2757,0.175485
2758,5e-06
2759,0.0263
2760,0.9363
2761,0.0062613
2762,0.000704
2763,0.288464
2764,0.001125
2765,0.54717
2766,0.001
2767,0.001125
2768,0.008
2769,0.001125
2770,0.020912
2771,0.006
2772,0.01
2773,0.000294
2774,0.12702616
2775,0.01
2776,0.174182
2777,0.02612
2778,0.031977
2779,0.006904
2780,0.0009568
2781,0.0009568
2782,0.526842
2783,0.723
2784,1.5312
2785,0.00988
2786,0.134097
2787,0.002793
2788,2.248e-05
2789,0.00642
2790,0.00081505
2791,0.000611
2792,0.0009568
2793,1.5312
2794,0.10649221
2795,0.00029
2796,7.71e-06
2797,0.002997
2798,1.276e-05
2799,0.00126
2800,0.0263
2801,0.001
2802,0.0170786
2803,0.000601
2804,0.21735
2805,0.006893
2806,0.001
2807,0.170623
2808,0.00056
2809,0.0009568
2810,0.11
2811,0.020912
2812,0.000456
2813,0.0114272
2814,0.00988
2815,0.06016
2816,0.0062613
2817,0.343217
2818,1.8e-05
2819,0.00011827
2820,0.03844909
2821,1.68e-05
2822,0.0321
2823,0.03241
2824,0.00642
2825,0.31
2826,0.0009568
2827,0.0006731
2828,5.3e-05
2829,0.0009568
2830,0.0009568
2831,0.001395
2832,0.00056
2833,0.0009958
2834,0.029561
2835,0.003017
2836,0.000603
2837,0.002062
2838,0.0009568
2839,0.6054
2840,0.001
2841,0.000729
2842,1.181
2843,0.128078
2844,3.79e-06
2845,0.000322
2846,0.7943
2847,0.0009568
2848,1.1983904
2849,0.00345244
2850,0.000792
2851,0.001125
2852,0.21
2853,0.001
2854,0.05
2855,0.004387
2856,0.011389
2857,0.223125
2858,0.000106
2859,0.0009568
2860,4.254e-05
2861,0.000611
2862,0.0009323
2863,0.01944331
2864,1.276e-05
2865,0.002793
2866,0.006222
2867,0.00054
2868,0.001125
2869,0.007159
2870,0.18921641
2871,0.1241
2872,0.0009568
2873,0.014749
2874,9.182e-05
2875,0.0009568
2876,0.233825
2877,0.00057302
2878,0.00094812
2879,0.000646
2880,8.75e-06
2881,0.00345244
2882,0.028782
2883,0.00055037
2884,0.425006
2885,0.002975
2886,0.004361
2887,0.02122
2888,0.00054
2889,0.67973333
2890,0.001125
2891,0.5445
2892,0.83
2893,0.007159
2894,0.08764034
2895,0.4205
2896,0.0001
2897,0.08993931
2898,0.0009568
2899,0.1182
2900,0.0001
2901,0.000601
2902,0.0009568
2903,0.0024371
2904,3.4e-05
2905,0.01842676
2906,1.276e-05
2907,0.0001
2908,0.43168
2909,0.006222
2910,0.107047
2911,0.002975
2912,0.001125
2913,0.0381
2914,0.014047
2915,0.00994605
2916,0.003696
2917,0.3885
2918,0.0035158
2919,0.21224313
2920,0.128078
2921,0.028059
2922,0.003168
2923,0.0009568
2924,0.0035606
2925,0.000132
2926,0.00108
2927,0.005542
2928,1.6028
2929,0.0035158
2930,0.0009958
2931,0.000601
2932,0.0009568
2933,0.114
2934,0.0009568
2935,0.0070502
2936,0.002554
2937,0.001125
2938,1.382013
2939,0.00214414
2940,0.011231
2941,7.33e-06
2942,0.81
2943,0.002747
2944,0.006222
2945,0.0009568
2946,0.055245
2947,0.43223889
2948,0.001
2949,1.99605
2950,0.00296
2951,0.00516
2952,0.0702546
2953,0.000603
2954,0.000603
2955,0.28865747
2956,0.006235
2957,0.002956
2958,0.0001
2959,0.001
2960,0.000603
2961,0.000704
2962,0.0009568
2963,0.009155
2964,0.0001
2965,0.0035158
2966,0.00108
2967,0.000764
2968,0.066304
2969,0.055245
2970,9.14e-05
2971,0.0009568
2972,0.000216
2973,0.00438
2974,0.001
2975,0.7637
2976,0.0009568
2977,0.00712041
2978,0.001826
2979,0.00642
2980,0.000611
2981,0.01795
2982,0.03645875
2983,0.000601
2984,0.000603
2985,0.050449
2986,0.253318
2987,0.001125
2988,0.028782
2989,0.223125
2990,0.06184496
2991,0.000601
2992,0.02987
2993,0.000601
2994,0.0007308
2995,0.000132
2996,0.00061861
2997,0.056515
2998,0.22
2999,0.000393
3000,0.00105
3001,0.020335
3002,0.055758
3003,3.05
3004,0.0009568
3005,0.006222
3006,0.044528
3007,0.0001
3008,0.013034
3009,0.000611
3010,0.12
3011,6e-05
3012,0.119167
3013,0.03
3014,0.00054
3015,0.001
3016,0.00052
3017,0.24423917
3018,0.00094812
3019,0.010368
3020,0.00057302
3021,0.17304
3022,0.001252
3023,0.006222
3024,0.01
3025,0.0001
3026,0.000792
3027,0.03844909
3028,0.163511
3029,0.028782
3030,0.01623866
3031,0.107047
3032,0.03844909
3033,0.046942
3034,0.001
3035,0.00052922
3036,0.001125
3037,0.0009568
3038,0.05
3039,0.537464
3040,0.01
3041,0.7
3042,0.0007308
3043,1.99605
3044,1e-06
3045,0.00214414
3046,0.000601
3047,0.019193
3048,0.050509
3049,0.1837185
3050,0.014321
3051,0.00345244
3052,0.06218105
3053,0.00992
3054,0.83537743
3055,0.0009568
3056,0.10494707
3057,1.164415
3058,0.000611
3059,0.02331
3060,0.356409
3061,0.0009568
3062,0.08993931
3063,0.006904
3064,0.28052
3065,0.00339203
3066,0.0009568
3067,0.00048
3068,0.343217
3069,5.299e-05
3070,0.0018891
3071,0.000603
3072,0.0001
3073,0.001108
3074,0.006235
3075,0.006222
3076,0.002775
3077,0.0010908
3078,0.02987
3079,0.0009568
3080,0.00105
3081,0.8
3082,0.0062613
3083,0.00054033
3084,0.00053854
3085,0.107047
3086,0.00053854
3087,0.0015
3088,0.001
3089,0.028782
3090,0.00054
3091,0.000611
3092,0.037003
3093,0.050449
3094,0.006755
3095,0.0070748
3096,0.093329
3097,1.276e-05
3098,0.050449
3099,0.00198
3100,0.001
3101,0.18921641
3102,0.118
3103,0.323015
3104,0.0009539
3105,5.08e-06
3106,0.0009568
3107,0.0009568
3108,0.30705
3109,1.07812
3110,0.28052
3111,0.001056
3112,0.013735
3113,0.008
3114,0.00081505
3115,0.0035158
3116,0.00084832
3117,0.006222
3118,0.28865747
3119,0.0006731
3120,0.0009568
3121,0.001125
3122,0.0009568
3123,0.001
3124,0.001
3125,0.0009568
3126,0.00083164
3127,0.001
3128,1.183
3129,0.0170786
3130,0.000785
3131,0.001
3132,0.00061613
3133,0.001125
3134,0.00408
3135,0.00642
3136,0.00345244
3137,0.103
3138,0.7943
3139,0.055245
3140,0.000611
3141,0.4177379
3142,0.0009568
3143,0.000149
3144,0.077204
3145,0.00054033
3146,0.00054
3147,0.0009958
3148,0.000601
3149,0.02612
3150,0.043661
3151,0.0009568
3152,0.001
3153,0.07246864
3154,0.000601
3155,0.025564
3156,0.000373
3157,0.050449
3158,0.0009958
3159,0.0003426
3160,0.00057302
3161,0.000105
3162,0.008536
3163,1.555
3164,0.00094812
3165,3.38
3166,7.33e-06
3167,0.001125
3168,0.001125
3169,0.00391763
3170,0.020121
3171,0.001
3172,5.81e-06
3173,0.00434296
3174,0.036828
3175,0.00090593
3176,0.01
3177,0.003157
3178,0.0503
3179,0.0009568
3180,0.000528
3181,0.002554
3182,3.4e-05
3183,6e-06
3184,0.000852
3185,0.00164
3186,0.006235
3187,0.00024
3188,0.001254
3189,0.006222
3190,0.526842
3191,0.0503
3192,0.01277
3193,0.0263
3194,0.00105
3195,0.007474
3196,0.22048779
3197,0.00863
3198,0.001
3199,0.298
3200,0.109
3201,0.107047
3202,0.46
3203,0.02122
3204,0.0070748
3205,0.0009568
3206,0.0005428
3207,0.0009539
3208,5.74e-06
3209,0.0038214
3210,0.86
3211,0.000121
3212,0.0009958
3213,0.006433
3214,0.00094812
3215,0.0003426
3216,0.001125
3217,0.01
3218,0.00061613
3219,0.06
3220,0.00198
3221,0.001617
3222,0.00081505
3223,0.0009958
3224,0.000456
3225,6.135e-05
3226,0.0009568
3227,0.00056
3228,0.021952
3229,0.03232226
3230,0.0009568
3231,0.000426
3232,0.0004788
3233,0.014749
3234,0.0009568
3235,0.00094812
3236,0.0263
3237,0.0009568
3238,7.71e-06
3239,0.08993931
3240,0.28052
3241,0.00345244
3242,0.04394258
3243,0.0009568
3244,0.0685006
3245,0.0001
3246,0.001
3247,0.00208
3248,0.0009568
3249,0.02987
3250,0.87
3251,0.02987
3252,0.043661
3253,0.0009568
3254,0.0009568
3255,0.00052
3256,1.07812
3257,0.0001
3258,0.001
3259,0.022289
3260,0.025238
3261,0.00105
3262,1.382013
3263,0.01
3264,0.001
3265,0.001125
3266,0.001
3267,0.055245
3268,0.000216
3269,0.00988
3270,0.0009568
3271,0.070148
3272,0.0702768
3273,0.02987
3274,0.001135
3275,0.00058347
3276,0.00105
3277,0.001
3278,0.07
3279,0.00057
3280,0.00362
3281,0.050449
3282,0.072
3283,0.0035158
3284,0.028782
3285,0.001125
3286,0.3325
3287,0.0035158
3288,0.04394258
3289,0.000105
3290,0.24861992
3291,0.020121
3292,0.0009568
3293,0.017202
3294,0.00288
3295,0.00642
3296,0.000373
3297,0.000603
3298,0.001
3299,0.30598365
3300,0.00054
3301,0.00498
3302,0.001344
3303,0.00189
3304,0.001125
3305,0.67774
3306,0.00094812
3307,0.27216
3308,0.028782
3309,0.029647
3310,0.22019
3311,0.001125
3312,0.02298751
3313,0.0009568
3314,0.006235
3315,0.000322
3316,0.0483
3317,0.01
3318,0.00345244
3319,0.01277
3320,0.028782
3321,0.000611
3322,0.001
3323,0.12346
3324,0.013735
3325,0.0421014
3326,0.00214414
3327,0.0009539
3328,0.000149
3329,0.001
3330,0.001
3331,0.028782
3332,0.62437233
3333,0.004576
3334,0.000852
3335,0.0459841
3336,0.174182
3337,0.62437233
3338,1.011312
3339,0.001125
3340,0.000601
3341,0.0009568
3342,1e-08
3343,0.24423917
3344,0.0009568
3345,0.000611
3346,0.025238
3347,0.04169
3348,0.00214414
3349,0.020912
3350,0.038
3351,0.0009568
3352,0.00112
3353,0.0009568
3354,0.00296
3355,0.0791
3356,0.050754
3357,0.03232226
3358,0.0009568
3359,0.001
3360,0.12285336
3361,4.229e-05
3362,0.00164
3363,0.08993931
3364,0.014321
