from;to;distancia;tiempo
173;4;23.95;00:34
173;5;19.95;00:37
173;6;22.77;00:31
173;7;23.82;00:36
173;8;17.77;00:25
173;9;24.83;00:33
173;10;14.43;00:28
173;11;17.28;00:24
173;12;15.35;00:24
173;13;12.19;00:27
173;14;12.78;00:25
173;15;15.03;00:23
173;16;15.14;00:23
173;17;15.19;00:24
173;18;26.27;00:40
173;19;18.25;00:32
173;20;17.12;00:26
173;21;14.48;00:21
173;22;14.97;00:23
173;23;14.09;00:22
173;24;16.61;00:24
173;25;14.11;00:22
173;26;11.54;00:24
173;27;12.24;00:23
173;28;10.85;00:26
173;29;15.54;00:26
173;30;16.99;00:26
173;31;13.86;00:20
173;32;11.76;00:22
173;33;12.26;00:24
173;34;14.92;00:23
173;35;14.41;00:22
173;36;20.75;00:32
173;37;10.09;00:24
173;38;12.26;00:27
173;39;10.01;00:24
173;40;15.79;00:27
173;41;10.14;00:20
173;42;15.87;00:27
173;43;17.06;00:29
173;44;10.52;00:21
173;45;13.73;00:24
173;46;15.74;00:24
173;47;12.74;00:19
173;48;10.21;00:20
173;49;10.68;00:20
173;50;11.11;00:22
173;51;10.22;00:19
173;52;15.75;00:25
173;53;10.16;00:20
173;54;18.17;00:30
173;55;13.39;00:21
173;56;9.72;00:20
173;57;9.56;00:17
173;58;9.12;00:22
173;59;17.14;00:30
173;60;8.32;00:20
173;61;15.88;00:25
173;62;14.79;00:23
173;63;17.58;00:31
173;64;9.14;00:17
173;65;9.14;00:17
173;66;14.32;00:22
173;67;8.76;00:16
173;68;13.86;00:22
173;69;8.96;00:17
173;70;7.86;00:16
173;71;8.42;00:16
173;72;7.84;00:16
173;73;8.67;00:16
173;74;15.64;00:27
173;75;8.02;00:17
173;76;13.66;00:21
173;77;16.5;00:28
173;78;13.51;00:20
173;79;8.68;00:17
173;80;16.59;00:29
173;81;11.19;00:16
173;82;7.76;00:16
173;83;12.19;00:18
173;84;12.76;00:20
173;85;10.32;00:16
173;86;12.35;00:17
173;87;15.09;00:25
173;88;16.73;00:29
173;89;15.85;00:27
173;90;7.3;00:16
173;91;7.21;00:15
173;92;11.85;00:18
173;93;11.32;00:20
173;94;13.87;00:26
173;95;6.25;00:15
173;96;12.88;00:24
173;97;5.68;00:14
173;98;12.06;00:16
173;99;16.27;00:26
173;100;7.7;00:17
173;101;10.15;00:17
173;102;5.46;00:13
173;103;15.5;00:26
173;104;12.89;00:24
173;105;10.68;00:17
173;106;5.45;00:12
173;107;10.57;00:17
173;108;13.81;00:25
173;109;11.17;00:19
173;110;12.59;00:22
173;111;9.44;00:16
173;112;13.71;00:25
173;113;13.24;00:24
173;114;16.57;00:28
173;115;19.42;00:29
173;116;4.65;00:13
173;117;10.7;00:19
173;118;15.7;00:26
173;119;18.48;00:29
173;120;18.46;00:29
173;121;10.53;00:19
173;122;10.96;00:19
173;123;11.29;00:18
173;124;3.53;00:12
173;125;4;00:11
173;126;4.82;00:11
173;127;14.93;00:25
173;128;5.6;00:12
173;129;13.84;00:22
173;130;9.72;00:18
173;131;3.75;00:10
173;132;3.54;00:09
173;133;9.65;00:16
173;134;14.92;00:25
173;135;14.43;00:24
173;136;7.92;00:14
173;137;14.58;00:25
173;138;3.76;00:08
173;139;5.97;00:12
173;140;14.7;00:25
173;141;7.94;00:14
173;142;11.41;00:20
173;143;7.91;00:14
173;144;13.52;00:21
173;145;9.58;00:16
173;146;11.19;00:18
173;147;8.38;00:14
173;148;8.95;00:14
173;149;3.22;00:08
173;150;10.56;00:18
173;151;3.11;00:09
173;152;7.26;00:12
173;153;17.07;00:26
173;154;10.87;00:20
173;155;3.08;00:07
173;156;20.21;00:31
173;157;7.12;00:12
173;158;12.46;00:20
173;159;2.53;00:07
173;160;18.6;00:30
173;161;16.87;00:26
173;162;18.4;00:29
173;163;3.92;00:09
173;164;12.7;00:20
173;165;8.5;00:15
173;166;11.99;00:18
173;167;1.57;00:05
173;168;15.92;00:23
173;169;1.07;00:05
173;170;12.74;00:21
173;171;17.65;00:26
173;172;15.98;00:22
173;173;0;00:00
173;174;2.45;00:08
173;175;16.45;00:23
173;176;0.36;00:03
173;177;14.15;00:20
173;178;0.83;00:03
173;179;0.59;00:02
173;180;13.9;00:21
173;181;1.05;00:04
173;182;3.05;00:08
173;183;8.91;00:13
173;184;14.11;00:22
173;185;13.65;00:20
173;186;14.88;00:22
173;187;14.88;00:22
173;188;14.84;00:21
173;189;17.6;00:25
173;190;17.74;00:26
173;191;2.02;00:06
173;192;20.44;00:35
173;193;2.69;00:06
173;194;16.23;00:22
173;195;15.1;00:20
173;196;9.9;00:16
173;197;22.15;00:38
173;198;3.72;00:09
174;0;39.19;00:46
174;1;32.61;00:39
174;2;17.92;00:37
174;3;18.25;00:36
174;4;16.67;00:34
174;5;18.44;00:34
174;6;19.74;00:27
174;7;27.42;00:42
174;8;14.74;00:21
174;9;21.8;00:29
174;10;12.91;00:25
174;11;14.25;00:20
174;12;12.32;00:20
174;13;10.67;00:24
174;14;11.26;00:22
174;15;11.99;00:20
174;16;12.11;00:20
174;17;12.16;00:20
174;18;29.87;00:45
174;19;21.85;00:38
174;20;13.28;00:29
174;21;11.45;00:18
174;22;11.94;00:20
174;23;11.06;00:18
174;24;20.2;00:30
174;25;11.08;00:18
174;26;10.02;00:21
174;27;10.69;00:23
174;28;10.02;00:23
174;29;19.13;00:31
174;30;12.95;00:28
174;31;10.83;00:16
174;32;10.21;00:22
174;33;10.71;00:24
174;34;11.89;00:19
174;35;11.38;00:18
174;36;24.35;00:38
174;37;9.26;00:21
174;38;10.74;00:24
174;39;9.18;00:21
174;40;19.39;00:32
174;41;8.62;00:18
174;42;19.47;00:32
174;43;14.03;00:25
174;44;9;00:18
174;45;17.32;00:30
174;46;12.71;00:21
174;47;9.7;00:15
174;48;10.07;00:23
174;49;9.05;00:20
174;50;14.71;00:28
174;51;9.22;00:21
174;52;12.72;00:21
174;53;11.02;00:24
174;54;15.13;00:26
174;55;10.36;00:17
174;56;8.21;00:18
174;57;10.8;00:22
174;58;8.28;00:19
174;59;14.11;00:27
174;60;7.49;00:18
174;61;12.85;00:22
174;62;11.76;00:19
174;63;14.54;00:28
174;64;12.73;00:23
174;65;10.39;00:22
174;66;11.28;00:18
174;67;9.61;00:20
174;68;10.82;00:18
174;69;9.82;00:21
174;70;6.34;00:13
174;71;9.28;00:20
174;72;6.32;00:13
174;73;9.71;00:21
174;74;12.61;00:23
174;75;6.5;00:14
174;76;10.63;00:17
174;77;13.47;00:25
174;78;10.48;00:16
174;79;12.28;00:22
174;80;13.55;00:25
174;81;8.16;00:12
174;82;6.24;00:14
174;83;9.15;00:14
174;84;9.73;00:16
174;85;7.28;00:12
174;86;14.31;00:20
174;87;12.06;00:21
174;88;13.7;00:25
174;89;12.82;00:23
174;90;5.78;00:13
174;91;7.2;00:15
174;92;8.81;00:14
174;93;8.29;00:16
174;94;10.84;00:22
174;95;4.26;00:10
174;96;9.85;00:20
174;97;7.64;00:18
174;98;14.03;00:19
174;99;13.24;00:22
174;100;11.29;00:22
174;101;7.12;00:13
174;102;4.62;00:10
174;103;12.47;00:22
174;104;9.86;00:20
174;105;12.65;00:20
174;106;6.23;00:15
174;107;7.54;00:13
174;108;10.77;00:22
174;109;8.14;00:15
174;110;9.56;00:18
174;111;6.41;00:12
174;112;10.68;00:21
174;113;10.21;00:20
174;114;13.53;00:24
174;115;16.39;00:25
174;116;3.36;00:09
174;117;7.67;00:16
174;118;12.67;00:22
174;119;15.44;00:25
174;120;15.42;00:26
174;121;7.5;00:15
174;122;7.92;00:16
174;123;8.26;00:14
174;124;4.75;00:12
174;125;3.17;00:08
174;126;2.52;00:06
174;127;11.89;00:22
174;128;8.66;00:16
174;129;10.81;00:18
174;130;11.69;00:21
174;131;2.92;00:07
174;132;2.71;00:06
174;133;6.61;00:12
174;134;11.89;00:21
174;135;11.4;00:20
174;136;4.89;00:10
174;137;11.55;00:21
174;138;6.35;00:13
174;139;4.45;00:10
174;140;11.66;00:21
174;141;4.91;00:10
174;142;8.38;00:16
174;143;4.88;00:10
174;144;10.49;00:17
174;145;6.55;00:12
174;146;8.16;00:14
174;147;10.34;00:17
174;148;10.91;00:17
174;149;1.96;00:06
174;150;7.53;00:14
174;151;2.28;00:06
174;152;4.22;00:08
174;153;14.04;00:22
174;154;7.84;00:16
174;155;1.82;00:05
174;156;17.18;00:27
174;157;4.08;00:09
174;158;9.43;00:16
174;159;1.27;00:03
174;160;15.56;00:26
174;161;13.84;00:22
174;162;15.36;00:25
174;163;6.98;00:13
174;164;9.67;00:16
174;165;5.47;00:11
174;166;8.95;00:14
174;167;0.87;00:04
174;168;12.89;00:19
174;169;2.37;00:06
174;170;9.71;00:17
174;171;14.62;00:22
174;172;12.94;00:19
174;173;2.79;00:07
174;174;0;00:00
174;175;13.42;00:19
174;176;3.67;00:08
174;177;11.12;00:16
174;178;3.42;00:08
174;179;3.31;00:08
174;180;10.87;00:17
174;181;4.83;00:10
174;182;1.05;00:04
174;183;5.88;00:09
174;184;11.08;00:18
174;185;10.62;00:17
174;186;11.85;00:18
174;187;11.85;00:18
174;188;11.8;00:17
174;189;14.56;00:22
174;190;14.71;00:22
174;191;5.25;00:10
174;192;17.4;00:31
174;193;4.66;00:09
174;194;13.2;00:19
174;195;12.07;00:17
174;196;6.86;00:13
174;197;19.11;00:34
174;198;1.72;00:05
175;0;45.24;00:49
175;1;38.9;00:43
175;2;44.68;00:44
175;3;37.16;00:45
175;4;43.44;00:41
175;5;37.35;00:44
175;6;13.91;00:30
175;7;38.84;00:54
175;8;19.8;00:26
175;9;11.69;00:24
175;10;23.76;00:34
175;11;19.31;00:25
175;12;19.85;00:28
175;13;21.8;00:33
175;14;22.11;00:31
175;15;19.53;00:27
175;16;19.64;00:27
175;17;19.69;00:28
175;18;41.29;00:57
175;19;33.26;00:49
175;20;32.13;00:44
175;21;18.98;00:25
175;22;19.47;00:27
175;23;18.59;00:26
175;24;31.62;00:42
175;25;18.61;00:26
175;26;20.87;00:30
175;27;24.56;00:40
175;28;23.88;00:39
175;29;40.63;00:42
175;30;32.01;00:43
175;31;18.36;00:24
175;32;24.07;00:38
175;33;24.58;00:40
175;34;19.42;00:27
175;35;17.45;00:25
175;36;35.77;00:50
175;37;23.12;00:38
175;38;21.55;00:33
175;39;23.04;00:38
175;40;30.81;00:44
175;41;19.42;00:27
175;42;30.88;00:44
175;43;11.22;00:26
175;44;19.8;00:28
175;45;28.74;00:42
175;46;17.77;00:25
175;47;17.24;00:23
175;48;25.22;00:37
175;49;22.92;00:37
175;50;26.13;00:39
175;51;23.09;00:37
175;52;17.78;00:26
175;53;25.18;00:37
175;54;8.59;00:20
175;55;17.89;00:25
175;56;19.01;00:27
175;57;24.57;00:34
175;58;22.15;00:36
175;59;8.86;00:21
175;60;21.35;00:34
175;61;8.21;00:24
175;62;16.82;00:24
175;63;9.48;00:23
175;64;24.15;00:35
175;65;24.16;00:35
175;66;16.28;00:25
175;67;23.77;00:34
175;68;17.24;00:25
175;69;23.98;00:35
175;70;17.15;00:22
175;71;23.44;00:33
175;72;17.12;00:22
175;73;23.68;00:34
175;74;7.81;00:23
175;75;17.3;00:23
175;76;15.63;00:24
175;77;7.21;00:21
175;78;15.48;00:23
175;79;23.69;00:34
175;80;7.12;00:21
175;81;15.69;00:20
175;82;17.04;00:23
175;83;13.52;00:20
175;84;14.09;00:22
175;85;14.82;00:20
175;86;27.85;00:33
175;87;11.42;00:23
175;88;5.54;00:16
175;89;6.31;00:21
175;90;17.04;00:23
175;91;21.06;00:32
175;92;16.35;00:22
175;93;13.35;00:21
175;94;6.09;00:20
175;95;18.28;00:27
175;96;11.03;00:21
175;97;23.64;00:33
175;98;27.57;00:32
175;99;5.02;00:16
175;100;22.71;00:34
175;101;12.7;00:20
175;102;18.49;00:26
175;103;5.29;00:19
175;104;11.03;00:21
175;105;26.18;00:33
175;106;20.46;00:30
175;107;12.6;00:18
175;108;5.33;00:20
175;109;10.1;00:19
175;110;10.74;00:19
175;111;13;00:20
175;112;5.63;00:19
175;113;5.87;00:19
175;114;4.37;00:14
175;115;5.05;00:13
175;116;17.39;00:25
175;117;9.8;00:18
175;118;4.35;00:15
175;119;4.11;00:13
175;120;4.09;00:14
175;121;9.63;00:17
175;122;9.48;00:17
175;123;13.32;00:19
175;124;18.62;00:28
175;125;17.03;00:24
175;126;16.54;00:23
175;127;4.43;00:14
175;128;22.02;00:29
175;129;4.73;00:15
175;130;25.22;00:34
175;131;16.78;00:24
175;132;16.57;00:23
175;133;9.09;00:16
175;134;4.42;00:14
175;135;4.33;00:13
175;136;12.42;00:18
175;137;4.15;00:13
175;138;18.78;00:26
175;139;14.34;00:22
175;140;4.23;00:13
175;141;12.44;00:18
175;142;9.05;00:17
175;143;12.41;00:17
175;144;8.44;00:15
175;145;8.26;00:14
175;146;8.26;00:14
175;147;23.88;00:29
175;148;24.45;00:30
175;149;13.98;00:20
175;150;7.92;00:13
175;151;16.14;00:22
175;152;10.5;00:15
175;153;1.94;00:08
175;154;7.57;00:13
175;155;13.84;00:19
175;156;3.61;00:10
175;157;11.62;00:16
175;158;7.38;00:12
175;159;15.29;00:20
175;160;2.27;00:08
175;161;1.75;00:07
175;162;1.63;00:06
175;163;20.34;00:27
175;164;7.61;00:14
175;165;9.04;00:14
175;166;6.9;00:12
175;167;15.63;00:21
175;168;1.87;00:07
175;169;16.36;00:22
175;170;6.11;00:13
175;171;2.33;00:08
175;172;1.13;00:04
175;173;16.21;00:22
175;174;13.67;00:18
175;175;0;00:00
175;176;16.1;00:21
175;177;5.27;00:11
175;178;15.84;00:21
175;179;15.74;00:21
175;180;5.02;00:12
175;181;18.19;00:24
175;182;13.95;00:18
175;183;11.14;00:14
175;184;5.23;00:11
175;185;4.77;00:11
175;186;3.4;00:09
175;187;3.4;00:09
175;188;3.35;00:08
175;189;2.28;00:07
175;190;2.42;00:07
175;191;18.51;00:25
175;192;5.12;00:16
175;193;17.91;00:24
175;194;1.38;00:06
175;195;3.62;00:07
175;196;8.68;00:14
175;197;6.78;00:20
175;198;14.18;00:18
176;0;42.48;00:50
176;1;35.9;00:44
176;2;24.5;00:35
176;3;26.37;00:38
176;4;23.25;00:32
176;5;28.8;00:38
176;6;23.02;00:32
176;7;23.12;00:35
176;8;18.02;00:26
176;9;25.08;00:34
176;10;14.98;00:28
176;11;17.54;00:25
176;12;15.61;00:25
176;13;13.32;00:28
176;14;13.91;00:27
176;15;15.28;00:24
176;16;15.4;00:24
176;17;15.44;00:25
176;18;25.57;00:38
176;19;17.55;00:30
176;20;16.42;00:25
176;21;14.73;00:22
176;22;15.22;00:24
176;23;14.35;00:23
176;24;15.91;00:23
176;25;14.36;00:23
176;26;12.67;00:25
176;27;11.54;00:21
176;28;12.41;00:24
176;29;14.84;00:24
176;30;16.29;00:24
176;31;14.11;00:21
176;32;11.06;00:20
176;33;11.56;00:22
176;34;15.17;00:24
176;35;14.67;00:23
176;36;20.06;00:31
176;37;11.22;00:24
176;38;13.39;00:28
176;39;11.14;00:24
176;40;15.09;00:25
176;41;11.27;00:22
176;42;15.17;00:25
176;43;17.31;00:30
176;44;11.65;00:23
176;45;13.03;00:22
176;46;16;00:25
176;47;12.99;00:20
176;48;9.51;00:18
176;49;9.98;00:18
176;50;10.41;00:20
176;51;9.52;00:17
176;52;16;00:26
176;53;9.46;00:18
176;54;18.42;00:31
176;55;13.64;00:22
176;56;10.86;00:22
176;57;8.86;00:15
176;58;9.06;00:20
176;59;17.39;00:32
176;60;9.46;00:20
176;61;16.13;00:26
176;62;15.05;00:24
176;63;17.83;00:32
176;64;8.44;00:16
176;65;8.45;00:16
176;66;14.57;00:23
176;67;8.06;00:14
176;68;14.11;00:23
176;69;8.27;00:16
176;70;8.99;00:17
176;71;7.73;00:14
176;72;8.97;00:17
176;73;7.97;00:15
176;74;15.9;00:28
176;75;9.15;00:18
176;76;13.91;00:22
176;77;16.75;00:30
176;78;13.76;00:21
176;79;7.98;00:15
176;80;16.84;00:30
176;81;11.45;00:17
176;82;8.89;00:18
176;83;12.44;00:19
176;84;13.01;00:21
176;85;10.57;00:17
176;86;8.59;00:16
176;87;15.34;00:26
176;88;16.99;00:30
176;89;16.1;00:28
176;90;8.43;00:17
176;91;5.97;00:13
176;92;12.1;00:19
176;93;11.57;00:21
176;94;14.13;00:27
176;95;7.38;00:16
176;96;13.14;00:24
176;97;4.98;00:12
176;98;12.32;00:17
176;99;16.52;00:27
176;100;7;00:15
176;101;10.4;00:18
176;102;6.59;00:14
176;103;15.76;00:27
176;104;13.14;00:25
176;105;7.29;00:17
176;106;4.75;00:11
176;107;10.82;00:18
176;108;14.06;00:26
176;109;11.42;00:20
176;110;12.85;00:23
176;111;9.7;00:17
176;112;13.97;00:26
176;113;13.49;00:25
176;114;16.82;00:29
176;115;19.67;00:30
176;116;5.78;00:14
176;117;10.95;00:20
176;118;15.95;00:27
176;119;18.73;00:30
176;120;18.71;00:30
176;121;10.78;00:20
176;122;11.21;00:20
176;123;11.55;00:19
176;124;3.64;00:11
176;125;5.13;00:12
176;126;5.95;00:12
176;127;15.18;00:26
176;128;4.72;00:11
176;129;14.09;00:23
176;130;9.97;00:19
176;131;3.95;00:10
176;132;4.67;00:11
176;133;9.9;00:17
176;134;15.17;00:26
176;135;14.68;00:25
176;136;8.17;00:15
176;137;14.84;00:26
176;138;3.07;00:07
176;139;7.1;00:14
176;140;14.95;00:26
176;141;8.19;00:15
176;142;11.66;00:21
176;143;8.17;00:15
176;144;13.78;00:22
176;145;9.83;00:17
176;146;11.44;00:19
176;147;6.37;00:15
176;148;9.2;00:15
176;149;4.35;00:09
176;150;10.82;00:19
176;151;4.24;00:10
176;152;7.51;00:13
176;153;17.33;00:27
176;154;11.12;00:21
176;155;4.21;00:08
176;156;20.46;00:32
176;157;7.37;00:13
176;158;12.72;00:21
176;159;3.66;00:09
176;160;18.85;00:31
176;161;17.12;00:27
176;162;18.65;00:30
176;163;3.03;00:08
176;164;12.95;00:21
176;165;8.75;00:16
176;166;12.24;00:19
176;167;2.7;00:06
176;168;16.18;00:24
176;169;1.51;00:06
176;170;12.99;00:22
176;171;17.9;00:27
176;172;16.23;00:24
176;173;0.36;00:02
176;174;3.58;00:09
176;175;16.71;00:24
176;176;0;00:00
176;177;14.4;00:21
176;178;0.45;00:03
176;179;0.84;00:03
176;180;14.15;00:22
176;181;1.17;00:04
176;182;4.18;00:10
176;183;9.16;00:14
176;184;14.36;00:23
176;185;13.9;00:22
176;186;15.14;00:23
176;187;15.13;00:23
176;188;15.09;00:22
176;189;17.85;00:26
176;190;17.99;00:27
176;191;2.27;00:07
176;192;20.69;00:36
176;193;1.96;00:07
176;194;16.48;00:24
176;195;15.36;00:21
176;196;10.15;00:17
176;197;22.4;00:39
176;198;3.92;00:10
177;0;40.72;00:46
177;1;34.14;00:40
177;2;40.17;00:42
177;3;33.63;00:41
177;4;38.92;00:39
177;5;33.81;00:40
177;6;14.69;00:27
177;7;35.3;00:50
177;8;16.27;00:22
177;9;12.47;00:22
177;10;20.22;00:30
177;11;15.78;00:21
177;12;16.32;00:23
177;13;18.27;00:29
177;14;18.58;00:27
177;15;15.99;00:23
177;16;16.11;00:23
177;17;16.15;00:23
177;18;37.75;00:53
177;19;29.73;00:45
177;20;28.6;00:40
177;21;15.44;00:21
177;22;15.94;00:23
177;23;15.06;00:22
177;24;28.09;00:38
177;25;15.08;00:21
177;26;17.34;00:26
177;27;21.02;00:36
177;28;20.35;00:35
177;29;37.09;00:38
177;30;28.47;00:39
177;31;14.83;00:20
177;32;20.54;00:34
177;33;21.04;00:36
177;34;15.88;00:23
177;35;13.91;00:21
177;36;32.23;00:46
177;37;19.59;00:33
177;38;18.01;00:29
177;39;19.5;00:33
177;40;27.27;00:40
177;41;15.89;00:23
177;42;27.35;00:40
177;43;12;00:24
177;44;16.27;00:24
177;45;25.21;00:37
177;46;14.24;00:21
177;47;13.7;00:19
177;48;21.69;00:33
177;49;19.38;00:32
177;50;22.59;00:35
177;51;19.55;00:33
177;52;14.24;00:22
177;53;21.64;00:33
177;54;9.37;00:18
177;55;14.35;00:20
177;56;15.48;00:22
177;57;21.04;00:30
177;58;18.61;00:32
177;59;9.64;00:19
177;60;17.82;00:30
177;61;8.99;00:21
177;62;13.29;00:20
177;63;10.27;00:21
177;64;20.62;00:31
177;65;20.62;00:30
177;66;12.75;00:21
177;67;20.24;00:29
177;68;13.7;00:21
177;69;20.44;00:30
177;70;13.61;00:18
177;71;19.9;00:29
177;72;13.59;00:18
177;73;20.15;00:30
177;74;8.6;00:20
177;75;13.77;00:19
177;76;7.94;00:18
177;77;8;00:18
177;78;11.94;00:19
177;79;20.16;00:30
177;80;7.91;00:18
177;81;12.16;00:16
177;82;13.51;00:18
177;83;9.98;00:15
177;84;10.56;00:17
177;85;11.28;00:16
177;86;24.31;00:29
177;87;7.74;00:18
177;88;6.32;00:13
177;89;7.1;00:18
177;90;13.5;00:18
177;91;17.53;00:28
177;92;12.81;00:18
177;93;6.96;00:15
177;94;6.87;00:17
177;95;14.75;00:23
177;96;7.35;00:16
177;97;20.1;00:29
177;98;24.03;00:28
177;99;5.81;00:13
177;100;19.18;00:30
177;101;9.16;00:16
177;102;14.95;00:22
177;103;5;00:15
177;104;7.35;00:16
177;105;22.65;00:29
177;106;16.93;00:26
177;107;9.07;00:14
177;108;4.79;00:15
177;109;6.42;00:14
177;110;7.06;00:14
177;111;6.58;00:14
177;112;4.7;00:14
177;113;4.93;00:14
177;114;5.16;00:12
177;115;5.84;00:11
177;116;13.85;00:21
177;117;6.12;00:13
177;118;5.13;00:12
177;119;4.9;00:11
177;120;4.88;00:11
177;121;5.94;00:12
177;122;5.8;00:12
177;123;9.79;00:15
177;124;15.08;00:24
177;125;13.5;00:20
177;126;13.01;00:19
177;127;3.49;00:09
177;128;18.49;00:25
177;129;3.8;00:10
177;130;21.69;00:29
177;131;13.25;00:19
177;132;13.04;00:19
177;133;5.4;00:11
177;134;3.48;00:09
177;135;3.4;00:08
177;136;8.88;00:14
177;137;3.22;00:08
177;138;15.24;00:22
177;139;10.8;00:18
177;140;3.3;00:08
177;141;8.9;00:14
177;142;5.37;00:12
177;143;8.88;00:13
177;144;4.76;00:10
177;145;4.57;00:09
177;146;4.58;00:09
177;147;20.34;00:25
177;148;20.91;00:26
177;149;10.45;00:16
177;150;4.24;00:08
177;151;12.61;00:18
177;152;6.97;00:11
177;153;3.5;00:08
177;154;3.88;00:08
177;155;10.3;00:15
177;156;8.23;00:14
177;157;8.08;00:12
177;158;3.7;00:07
177;159;11.76;00:16
177;160;5.2;00:12
177;161;3.29;00:07
177;162;4.76;00:10
177;163;16.8;00:22
177;164;3.93;00:09
177;165;5.5;00:10
177;166;3.22;00:07
177;167;12.09;00:17
177;168;2.7;00:06
177;169;12.83;00:18
177;170;0.85;00:03
177;171;6.71;00:15
177;172;3.3;00:08
177;173;12.67;00:18
177;174;10.13;00:14
177;175;4.38;00:11
177;176;12.57;00:17
177;177;0;00:00
177;178;12.31;00:16
177;179;12.21;00:16
177;180;0.85;00:02
177;181;14.65;00:19
177;182;10.41;00:14
177;183;7.6;00:10
177;184;1.47;00:04
177;185;0.94;00:03
177;186;2.56;00:06
177;187;2.53;00:05
177;188;1.9;00:06
177;189;6.66;00:14
177;190;6.8;00:15
177;191;14.97;00:21
177;192;8.93;00:23
177;193;14.37;00:20
177;194;5.29;00:11
177;195;1.53;00:05
177;196;4.61;00:10
177;197;11.7;00:26
177;198;10.65;00:14
178;0;41.85;00:50
178;1;35.27;00:43
178;2;24.62;00:35
178;3;26.49;00:38
178;4;23.37;00:32
178;5;28.92;00:37
178;6;22.39;00:31
178;7;23.24;00:34
178;8;17.39;00:25
178;9;24.45;00:33
178;10;15.1;00:27
178;11;16.9;00:24
178;12;14.97;00:24
178;13;16.92;00:29
178;14;17.24;00:27
178;15;14.65;00:24
178;16;14.76;00:24
178;17;14.81;00:24
178;18;25.69;00:38
178;19;17.67;00:30
178;20;16.54;00:24
178;21;14.1;00:22
178;22;14.59;00:23
178;23;13.71;00:22
178;24;16.03;00:22
178;25;13.73;00:22
178;26;15.99;00:26
178;27;11.66;00:21
178;28;12.53;00:23
178;29;14.96;00:24
178;30;16.41;00:24
178;31;13.48;00:20
178;32;11.18;00:20
178;33;11.68;00:22
178;34;14.54;00:23
178;35;14.03;00:22
178;36;20.18;00:30
178;37;11.34;00:24
178;38;13.11;00:29
178;39;11.26;00:24
178;40;15.21;00:25
178;41;10.99;00:23
178;42;15.29;00:25
178;43;16.68;00:29
178;44;11.37;00:24
178;45;13.15;00:22
178;46;15.36;00:24
178;47;12.36;00:19
178;48;9.63;00:18
178;49;10.1;00:18
178;50;10.53;00:20
178;51;9.64;00:17
178;52;15.37;00:25
178;53;9.58;00:18
178;54;17.79;00:30
178;55;13.01;00:21
178;56;10.57;00:23
178;57;8.98;00:15
178;58;9.18;00:20
178;59;16.76;00:30
178;60;9.58;00:20
178;61;15.5;00:25
178;62;14.42;00:23
178;63;17.2;00:31
178;64;8.56;00:15
178;65;8.57;00:15
178;66;13.94;00:22
178;67;8.18;00:14
178;68;13.48;00:22
178;69;8.39;00:15
178;70;8.71;00:18
178;71;7.85;00:14
178;72;8.69;00:18
178;73;8.09;00:14
178;74;15.27;00:27
178;75;8.86;00:19
178;76;13.28;00:21
178;77;16.12;00:29
178;78;13.13;00:20
178;79;8.1;00:15
178;80;16.21;00:29
178;81;10.82;00:16
178;82;8.6;00:19
178;83;11.81;00:18
178;84;12.38;00:20
178;85;9.94;00:16
178;86;8.71;00:16
178;87;14.71;00:25
178;88;16.36;00:29
178;89;15.47;00:27
178;90;8.15;00:18
178;91;6.09;00:12
178;92;11.47;00:18
178;93;10.94;00:20
178;94;13.49;00:26
178;95;5.9;00:15
178;96;12.5;00:24
178;97;5.1;00:12
178;98;11.7;00:17
178;99;15.89;00:26
178;100;7.12;00:15
178;101;9.77;00:17
178;102;5.1;00:13
178;103;15.12;00:26
178;104;12.51;00:24
178;105;7.41;00:16
178;106;4.87;00:10
178;107;10.19;00:17
178;108;13.43;00:26
178;109;10.79;00:19
178;110;12.21;00:22
178;111;9.06;00:16
178;112;13.33;00:25
178;113;12.86;00:24
178;114;16.19;00:28
178;115;19.04;00:29
178;116;5.5;00:15
178;117;10.32;00:20
178;118;15.32;00:26
178;119;18.1;00:29
178;120;18.08;00:30
178;121;10.15;00:19
178;122;10.58;00:19
178;123;10.92;00:18
178;124;3.76;00:11
178;125;4.85;00:13
178;126;5.67;00:13
178;127;14.55;00:26
178;128;4.84;00:11
178;129;13.46;00:22
178;130;8.81;00:19
178;131;4.07;00:10
178;132;4.39;00:12
178;133;9.27;00:16
178;134;14.54;00:25
178;135;14.05;00:24
178;136;7.54;00:14
178;137;14.21;00:25
178;138;3.19;00:06
178;139;6.82;00:15
178;140;14.32;00:25
178;141;7.56;00:14
178;142;11.03;00:20
178;143;7.54;00:14
178;144;13.14;00:21
178;145;9.2;00:16
178;146;10.81;00:18
178;147;6.49;00:15
178;148;8.58;00:16
178;149;4.07;00:10
178;150;10.19;00:18
178;151;3.96;00:11
178;152;6.88;00:12
178;153;16.69;00:26
178;154;10.49;00:20
178;155;3.92;00:09
178;156;19.83;00:31
178;157;6.74;00:12
178;158;12.08;00:20
178;159;3.38;00:10
178;160;18.22;00:30
178;161;16.49;00:26
178;162;18.02;00:29
178;163;3.15;00:08
178;164;12.32;00:20
178;165;8.12;00:15
178;166;11.61;00:18
178;167;2.42;00:07
178;168;15.55;00:23
178;169;1.92;00:08
178;170;12.36;00:21
178;171;17.27;00:26
178;172;15.6;00:22
178;173;0.82;00:03
178;174;3.3;00:10
178;175;16.08;00:23
